Id,Sales
9301,4358.04589844
9302,2958.14111328
9303,5359.14013672
9304,5832.03759766
9305,5389.90966797
9306,8317.63867188
9307,7429.76269531
9308,4589.04052734
9309,7122.71582031
9310,3760.17651367
9311,2735.24536133
9312,6306.93701172
9313,11201.734375
9314,6881.25
9315,6064.01708984
9316,3806.30541992
9317,5662.52539062
9318,6793.63916016
9319,4774.86816406
9320,7162.63818359
9321,4402.43994141
9322,4473.89550781
9323,4786.84863281
9324,4628.39453125
9325,5053.84863281
9326,4140.51660156
9327,4075.88476562
9328,4160.87207031
9329,6390.52636719
9330,5369.93701172
9331,4400.41601562
9332,5613.62011719
9333,5777.21386719
9334,4699.14013672
9335,5151.94873047
9336,7418.08642578
9337,6400.75048828
9338,4907.78417969
9339,3353.77539062
9340,10322.8203125
9341,5724.37402344
9342,4638.09082031
9343,7099.72900391
9344,6777.03222656
9345,6720.89990234
9346,5250.4453125
9347,7065.94433594
9348,7650.49853516
9349,11385.9355469
9350,3907.30493164
9351,3842.59008789
9352,4348.29199219
9353,5863.11083984
9354,4664.36083984
9355,6855.24267578
9356,7206.16552734
9357,5226.93945312
9358,3623.22583008
9359,4906.25390625
9360,8716.5
9361,4297.75634766
9362,5903.59326172
9363,3651.68920898
9364,6708.25097656
9365,6171.93603516
9366,6952.72021484
9367,7219.73876953
9368,6150.46826172
9369,3704.63476562
9370,5590.8828125
9371,6785.875
9372,7536.73095703
9373,7069.18017578
9374,6704.63720703
9375,4749.42626953
9376,4209.25976562
9377,8789.85839844
9378,4138.77148438
9379,9669.55175781
9380,5242.73876953
9381,3916.10351562
9382,5956.5703125
9383,5839.68603516
9384,7057.85449219
9385,7315.66210938
9386,3919.08569336
9387,4059.39038086
9388,6286.32421875
9389,6485.93603516
9390,9211.59863281
9391,5230.50585938
9392,5479.04052734
9393,4718.10302734
9394,5474.20849609
9395,4567.74121094
9396,8742.71875
9397,7873.87744141
9398,11736.3535156
9399,3986.09960938
9400,5676.97558594
9401,9698.67382812
9402,7758.68310547
9403,3992.47753906
9404,9120.97460938
9405,6230.02929688
9406,4848.13037109
9407,4540.19189453
9408,4247.44775391
9409,4947.21826172
9410,4602.30957031
9411,4458.61865234
9412,4132.70361328
9413,7326.68847656
9414,6032.85205078
9415,19968.2128906
9416,5998.17285156
9417,4327.2265625
9418,3129.87768555
9419,2837.87060547
9420,3120.04882812
9421,3120.81689453
9422,4535.66894531
9423,3500.07885742
9424,4508.19238281
9425,3097.40332031
9426,2996.08203125
9427,2234.72216797
9428,3809.00024414
9429,2313.57250977
9430,5346.50830078
9431,2858.1940918
9432,3012.2890625
9433,2620.83935547
9434,3346.54638672
9435,10528.2373047
9436,6116.27392578
9437,4116.23486328
9438,3821.45800781
9439,2426.04321289
9440,1920.94824219
9441,4141.35400391
9442,4104.21386719
9443,6612.07519531
9444,3610.40136719
9445,3291.82641602
9446,4726.50830078
9447,3436.64111328
9448,5623.80224609
9449,2877.24047852
9450,4678.55712891
9451,4818.37060547
9452,3704.62768555
9453,2518.00366211
9454,3378.17895508
9455,2629.49731445
9456,3702.22192383
9457,3688.33666992
9458,1556.31555176
9459,3323.2019043
9460,2679.15551758
9461,3509.45996094
9462,3265.89331055
9463,3130.8840332
9464,5849.66503906
9465,3663.08398438
9466,3890.19702148
9467,7107.54785156
9468,7816.07519531
9469,4758.60009766
9470,3250.34008789
9471,2063.02001953
9472,1882.47192383
9473,5129.15332031
9474,2944.36767578
9475,5078.52783203
9476,3175.90478516
9477,3299.06347656
9478,4848.27783203
9479,4567.26220703
9480,2751.03637695
9481,1884.2142334
9482,4570.49121094
9483,3991.69311523
9484,3487.87304688
9485,8366.890625
9486,3990.72216797
9487,3987.36987305
9488,1770.29309082
9489,3028.97949219
9490,2479.88476562
9491,3228.58422852
9492,4972.10253906
9493,5238.93408203
9494,5433.37744141
9495,2152.52539062
9496,7504.72363281
9497,6841.17285156
9498,2563.81616211
9499,1612.32202148
9500,3639.33691406
9501,6127.67236328
9502,3357.02758789
9503,4846.5625
9504,2387.82324219
9505,3502.25634766
9506,2327.375
9507,5157.88867188
9508,2966.85449219
9509,2356.58837891
9510,4224.40820312
9511,5429.64160156
9512,4425.55517578
9513,7185.50634766
9514,4406.51513672
9515,4578.05761719
9516,4272.27978516
9517,3931.8996582
9518,1883.35778809
9519,5484.1640625
9520,2374.29541016
9521,3774.84692383
9522,3753.83325195
9523,2920.29907227
9524,3135.74438477
9525,2717.32226562
9526,6743.85644531
9527,3465.93261719
9528,6009.27099609
9529,2322.78198242
9530,3216.13769531
9531,2878.5065918
9532,1775.85168457
9533,4093.41479492
9534,4490.27001953
9535,4890.37255859
9536,5221.16943359
9537,5909.34570312
9538,2365.34179688
9539,4659.10009766
9540,2947.61108398
9541,3557.57373047
9542,2257.18017578
9543,3254.41088867
9544,2945.04760742
9545,4915.13525391
9546,2940.5222168
9547,5197.34863281
9548,6204.12695312
9549,3555.91113281
9550,5768.98144531
9551,2647.89819336
9552,5413.30566406
9553,6964.68017578
9554,2889.3449707
9555,3280.33422852
9556,3217.64746094
9557,3538.75463867
9558,2512.20654297
9559,2769.21826172
9560,3133.42089844
9561,7326.97460938
9562,3778.72705078
9563,6230.21923828
9564,7853.77587891
9565,4593.98095703
9566,2790.44604492
9567,8199.65820312
9568,5932.07617188
9569,3198.98095703
9570,6116.26806641
9571,3219.15795898
9572,2769.93945312
9573,2671.47045898
9574,3825.40063477
9575,6677.06787109
9576,2354.29418945
9577,2938.94628906
9578,1613.17224121
9579,4385.08447266
9580,8503.26171875
9581,4177.37207031
9582,6907.32324219
9583,5018.64111328
9584,2023.2434082
9585,2246.33935547
9586,3868.52636719
9587,3323.0559082
9588,3960.41015625
9589,3895.64111328
9590,3090.56152344
9591,4671.17285156
9592,3519.12182617
9593,4852.40966797
9594,2664.56005859
9595,7144.20263672
9596,6418.03320312
9597,2437.82641602
9598,5696.42675781
9599,3201.38037109
9600,5685.89013672
9601,1920.05773926
9602,5683.23339844
9603,4787.625
9604,6377.29443359
9605,7255.53271484
9606,3079.76000977
9607,4929.74658203
9608,2402.93969727
9609,5340.33105469
9610,15633.5302734
9611,4902.85742188
9612,3104.98291016
9613,2116.19433594
9614,4075.7722168
9615,6511.92724609
9616,2426.52709961
9617,16383.2226562
9618,24161.8847656
9619,2443.72949219
9620,2547.92993164
9621,11817.9238281
9622,3367.49023438
9623,3554.9140625
9624,1821.96240234
9625,3066.81884766
9626,6006.31396484
9627,6705.93554688
9628,3029.2421875
9629,2610.66503906
9630,5508.35351562
9631,3159.07714844
9632,2303.10791016
9633,4703.08154297
9634,3534.94555664
9635,4311.58203125
9636,6643.48730469
9637,3308.57519531
9638,3526.89868164
9639,2609.18115234
9640,3585.04931641
9641,6001.25732422
9642,3712.44604492
9643,4754.81152344
9644,4813.57470703
9645,4225.50439453
9646,3974.55712891
9647,2285.20776367
9648,2090.06323242
9649,3769.19067383
9650,6093.55273438
9651,3630.74780273
9652,2462.26708984
9653,3878.69897461
9654,3019.76977539
9655,2948.09765625
9656,3675.97973633
9657,2912.51416016
9658,2663.8190918
9659,1184.65490723
9660,4687.46875
9661,5251.171875
9662,3525.94995117
9663,8372.60546875
9664,3169.97216797
9665,2467.36767578
9666,4613.56201172
9667,2174.16479492
9668,2219.4309082
9669,2741.84594727
9670,2972.62817383
9671,4734.68945312
9672,3468.61181641
9673,7666.91259766
9674,10778.8447266
9675,2739.90185547
9676,2753.82226562
9677,3528.54077148
9678,3089.81884766
9679,5469.01025391
9680,4886.23193359
9681,3160.27978516
9682,4217.17724609
9683,2798.65600586
9684,2603.77758789
9685,2991.60083008
9686,4281.17724609
9687,3992.14624023
9688,3314.44482422
9689,3606.40185547
9690,8336.77929688
9691,4696.25878906
9692,3501.54125977
9693,3081.59985352
9694,7310.52148438
9695,4116.73730469
9696,7629.71533203
9697,2203.00561523
9698,5113.80908203
9699,3029.92749023
9700,4640.62207031
9701,3935.44921875
9702,3687.15136719
9703,2416.83935547
9704,3083.59375
9705,2557.93798828
9706,3804.7878418
9707,4738.52539062
9708,2630.18847656
9709,10362.2294922
9710,12734.5517578
9711,4149.72949219
9712,3612.07568359
9713,7761.42138672
9714,6719.84912109
9715,3631.51318359
9716,2836.36865234
9717,2814.07739258
9718,2887.1640625
9719,4729.60205078
9720,3081.35864258
9721,3783.95385742
9722,4612.43115234
9723,4116.26611328
9724,4128.5390625
9725,2130.59082031
9726,2587.90185547
9727,3485.43847656
9728,2032.83728027
9729,3511.89819336
9730,3224.91821289
9731,5652.53125
9732,4958.04638672
9733,6501.06689453
9734,2859.34887695
9735,3905.62792969
9736,3130.94677734
9737,5975.49121094
9738,3602.75
9739,2832.25439453
9740,2823.83935547
9741,7915.22314453
9742,2602.18188477
9743,5741.16699219
9744,2104.86523438
9745,3795.91333008
9746,3907.40917969
9747,5166.55029297
9748,2250.05664062
9749,4167.4140625
9750,6696.67382812
9751,8674.74023438
9752,1599.59680176
9753,5555.78564453
9754,1859.46069336
9755,3324.15942383
9756,5758.03076172
9757,4465.48779297
9758,11848.8583984
9759,2928.44116211
9760,2795.37670898
9761,2079.64379883
9762,5163.92871094
9763,8646.95214844
9764,2896.35058594
9765,1657.76806641
9766,4268.30810547
9767,3840.38793945
9768,4083.32177734
9769,2588.13525391
9770,6055.65332031
9771,5671.49316406
9772,2763.95678711
9773,4462.54101562
9774,3682.18115234
9775,2318.87939453
9776,6740.76953125
9777,5218.72949219
9778,10528.9794922
9779,4504.14355469
9780,3167.37866211
9781,2200.36425781
9782,6338.43505859
9783,3677.69140625
9784,2957.17602539
9785,2855.76000977
9786,3101.68505859
9787,2239.22021484
9788,3089.03466797
9789,1849.96252441
9790,9005.3671875
9791,3724.02319336
9792,7229.0625
9793,4967.86914062
9794,2912.7668457
9795,5442.58447266
9796,7271.29345703
9797,6155.97363281
9798,3073.09204102
9799,2607.51245117
9800,9499.796875
9801,6393.19091797
9802,3279.50195312
9803,4348.3046875
9804,2566.38330078
9805,3178.53564453
9806,2124.5871582
9807,3383.19702148
9808,6451.47070312
9809,7261.95751953
9810,3856.19848633
9811,5226.78515625
9812,3903.27392578
9813,2103.34155273
9814,3358.77026367
9815,3244.18798828
9816,2058.61669922
9817,2434.65600586
9818,3504.64916992
9819,2295.18579102
9820,5383.32763672
9821,3960.31958008
9822,3011.15966797
9823,5336.14550781
9824,3058.25854492
9825,5294.78320312
9826,3992.09667969
9827,4334.64208984
9828,4327.25195312
9829,4030.42138672
9830,3415.50170898
9831,2416.60058594
9832,7415.15771484
9833,3672.56933594
9834,4794.92333984
9835,1984.41601562
9836,762.099914551
9837,3833.94189453
9838,2063.39428711
9839,2151.84765625
9840,2608.78881836
9841,3160.78637695
9842,3991.48364258
9843,1961.52856445
9844,4979.01318359
9845,3729.34130859
9846,2687.57397461
9847,3344.63452148
9848,2239.66479492
9849,2847.52954102
9850,19242.1269531
9851,3189.0324707
9852,2912.80737305
9853,3730.93554688
9854,2617.43969727
9855,3039.61425781
9856,3128.69873047
9857,2896.03564453
9858,4257.71875
9859,2892.15649414
9860,1230.89880371
9861,4615.578125
9862,1208.98669434
9863,2649.40039062
9864,5468.72802734
9865,4500.92675781
9866,7714.06982422
9867,1535.47167969
9868,3963.64526367
9869,2464.02001953
9870,2900.7890625
9871,15404.2832031
9872,6115.29443359
9873,2599.57275391
9874,2250.40966797
9875,2013.53149414
9876,2323.14746094
9877,2179.17822266
9878,3484.75341797
9879,4209.63720703
9880,4109.47119141
9881,2197.47827148
9882,2885.50097656
9883,2261.52807617
9884,5572.328125
9885,4112.86328125
9886,3039.26635742
9887,2275.00170898
9888,2296.29516602
9889,2764.0847168
9890,7373.91943359
9891,2097.14941406
9892,3720.61450195
9893,1140.49755859
9894,5001.49414062
9895,4901.08544922
9896,1683.63342285
9897,2961.24438477
9898,1620.16308594
9899,2100.07202148
9900,4186.33935547
9901,3021.2277832
9902,3484.86645508
9903,3458.63696289
9904,5756.22412109
9905,3789.37207031
9906,4227.33496094
9907,4258.43408203
9908,2811.36572266
9909,1775.36206055
9910,5979.27148438
9911,1906.95483398
9912,3290.0559082
9913,5347.93164062
9914,8040.32226562
9915,6956.83984375
9916,3323.58251953
9917,2577.37353516
9918,4353.32617188
9919,5401.63378906
9920,2653.35766602
9921,3757.78125
9922,2384.87597656
9923,4243.81542969
9924,2332.42749023
9925,2720.33251953
9926,2007.38623047
9927,4355.29492188
9928,3960.90893555
9929,4471.02880859
9930,3844.96972656
9931,4477.20849609
9932,3589.11816406
9933,2047.54382324
9934,3630.49487305
9935,2557.26953125
9936,3637.27197266
9937,4039.31616211
9938,1385.76220703
9939,12752.5390625
9940,3940.47924805
9941,5257.56152344
9942,4990.13427734
9943,2451.28710938
9944,5514.36230469
9945,1798.19873047
9946,4826.58203125
9947,2527.12353516
9948,3863.96044922
9949,4561.53710938
9950,2859.38305664
9951,2611.21923828
9952,3708.04321289
9953,1351.49731445
9954,5709.08984375
9955,5318.76611328
9956,4945.62402344
9957,1833.96777344
9958,3734.17578125
9959,1651.38781738
9960,1603.39465332
9961,3344.53588867
9962,3802.28417969
9963,3684.74975586
9964,2397.0378418
9965,2227.98730469
9966,2174.84228516
9967,6714.42871094
9968,2426.12060547
9969,2845.70703125
9970,3535.29956055
9971,3486.82519531
9972,3542.59814453
9973,1905.81347656
9974,2938.19458008
9975,5446.33886719
9976,4061.30761719
9977,4323.40625
9978,2859.46777344
9979,1484.01135254
9980,2832.36547852
9981,5347.03369141
9982,4034.58691406
9983,3473.7409668
9984,15366.5136719
9985,1808.83288574
9986,3335.10498047
9987,3414.21801758
9988,4356.41699219
9989,4922.67529297
9990,4658.08740234
9991,5209.00732422
9992,6060.11376953
9993,4969.79345703
9994,2251.98754883
9995,2270.79614258
9996,1495.30932617
9997,2248.30981445
9998,3103.86938477
9999,1924.61572266
10000,3277.55688477
10001,13160.5039062
10002,2788.75219727
10003,2174.09936523
10004,3411.51586914
10005,3123.81347656
10006,2018.47973633
10007,1133.23950195
10008,2659.64282227
10009,3630.29077148
10010,2431.35400391
10011,6289.31103516
10012,11637.2177734
10013,1974.83007812
10014,2921.6015625
10015,3486.52929688
10016,3553.10351562
10017,2660.09716797
10018,4106.03857422
10019,2980.26928711
10020,2082.63916016
10021,4482.21240234
10022,2920.14428711
10023,3199.38061523
10024,3825.51367188
10025,2414.9987793
10026,3933.62524414
10027,4330.28662109
10028,1996.75
10029,2179.99633789
10030,2804.64746094
10031,1943.28259277
10032,2116.01855469
10033,5181.01953125
10034,2745.18188477
10035,2366.01660156
10036,3541.17236328
10037,2765.52758789
10038,3361.19335938
10039,2109.46850586
10040,3243.10205078
10041,4867.15527344
10042,2995.3762207
10043,3382.59033203
10044,4047.3347168
10045,3356.75537109
10046,2783.22802734
10047,4177.9140625
10048,3754.80004883
10049,2525.87744141
10050,6032.37451172
10051,2585.55249023
10052,1379.32067871
10053,3509.43334961
10054,3744.57006836
10055,3030.84936523
10056,5317.39160156
10057,6798.12548828
10058,3538.42382812
10059,2424.99511719
10060,3053.28808594
10061,1191.26818848
10062,3631.68994141
10063,12478.4130859
10064,1507.30029297
10065,2351.38598633
10066,2657.6418457
10067,6926.03271484
10068,3928.21069336
10069,6750.83251953
10070,4317.28222656
10071,3249.18383789
10072,2788.12695312
10073,5528.31298828
10074,2843.90649414
10075,5169.36962891
10076,6794.39794922
10077,1844.6472168
10078,4938.90136719
10079,4384.94189453
10080,3390.06542969
10081,3848.59887695
10082,2344.01879883
10083,2214.65771484
10084,5010.2421875
10085,3593.57836914
10086,2096.47924805
10087,5243.60400391
10088,4594.61181641
10089,3395.19189453
10090,3441.10229492
10091,1871.06396484
10092,3679.39697266
10093,2069.57739258
10094,4501.39892578
10095,2624.75634766
10096,4815.72412109
10097,2272.47241211
10098,3061.52783203
10099,5393.80761719
10100,2160.68896484
10101,2870.05541992
10102,3843.1105957
10103,2754.86914062
10104,6774.72509766
10105,4475.66259766
10106,4576.62548828
10107,4741.30566406
10108,5240.47851562
10109,3259.94482422
10110,2449.56274414
10111,2805.04467773
10112,3080.81787109
10113,7041.77050781
10114,3337.47949219
10115,3970.71435547
10116,6088.05078125
10117,5835.44287109
10118,999.670715332
10119,5386.37841797
10120,3900.08813477
10121,4947.02001953
10122,6323.25439453
10123,4031.81323242
10124,4766.21777344
10125,4054.1394043
10126,2979.90551758
10127,2426.85791016
10128,2653.60961914
10129,4297.51464844
10130,1289.31835938
10131,8888.75
10132,2705.81567383
10133,4728.75439453
10134,4593.04296875
10135,2813.06933594
10136,5340.40771484
10137,1608.41723633
10138,2510.34863281
10139,2742.7722168
10140,1671.97802734
10141,5758.67333984
10142,4161.98730469
10143,5735.44726562
10144,3978.15283203
10145,2983.75146484
10146,3502.75097656
10147,3868.79223633
10148,8232.375
10149,1531.23046875
10150,2174.0859375
10151,7223.77539062
10152,9813.890625
10153,1927.32165527
10154,4504.75390625
10155,4009.7175293
10156,4534.00732422
10157,1932.38464355
10158,1386.15771484
10159,3401.73754883
10160,4596.6328125
10161,5585.36572266
10162,7880.22558594
10163,4944.39746094
10164,3093.75927734
10165,3342.73681641
10166,3314.41943359
10167,809.41973877
10168,4733.07275391
10169,7971.86474609
10170,2951.15649414
10171,3281.37963867
10172,2388.90795898
10173,2602.06884766
10174,5991.04833984
10175,5108.70947266
10176,5169.10351562
10177,3142.18554688
10178,3366.50097656
10179,2472.72753906
10180,3536.32495117
10181,2491.25561523
10182,1212.25366211
10183,1625.31884766
10184,2677.30688477
10185,2389.66357422
10186,2741.9074707
10187,2879.80834961
10188,4688.453125
10189,5392.7734375
10190,3087.7265625
10191,2030.62060547
10192,3506.64233398
10193,4063.50512695
10194,3112.59277344
10195,1214.15905762
10196,3786.59692383
10197,1739.42272949
10198,2381.81420898
10199,4246.56054688
10200,5616.41503906
10201,4795.26660156
10202,4158.49121094
10203,4015.70776367
10204,5669.49707031
10205,8167.12548828
10206,2157.81494141
10207,2098.48168945
10208,2767.66162109
10209,4471.71972656
10210,3222.18139648
10211,6331.46826172
10212,4034.05981445
10213,4476.13232422
10214,2292.00732422
10215,4977.79736328
10216,3085.53881836
10217,2442.1796875
10218,2685.36865234
10219,3218.09570312
10220,3564.45605469
10221,5083.97070312
10222,3647.43481445
10223,4143.06933594
10224,2633.05810547
10225,2747.8269043
10226,2700.72753906
10227,2512.85717773
10228,7300.66162109
10229,3854.95166016
10230,4967.91699219
10231,2409.9765625
10232,2469.16308594
10233,5881.28027344
10234,1985.74926758
10235,5560.29736328
10236,2151.67944336
10237,2833.94775391
10238,6420.88037109
10239,2981.65698242
10240,2430.48071289
10241,5017.57861328
10242,2220.42529297
10243,2197.8137207
10244,3570.14233398
10245,3120.53125
10246,5736.39404297
10247,3620.51708984
10248,4673.78027344
10249,2399.80566406
10250,2609.72875977
10251,1507.99938965
10252,4995.41064453
10253,3511.82446289
10254,6801.84179688
10255,3572.88842773
10256,3503.21875
10257,12588.1943359
10258,4331.05078125
10259,2254.58447266
10260,3652.22924805
10261,2937.88647461
10262,2941.69506836
10263,2987.44262695
10264,4169.56884766
10265,2093.52099609
10266,3649.64160156
10267,1810.6348877
10268,1693.27624512
10269,4389.60400391
10270,3608.83129883
10271,18786.5039062
10272,4226.50439453
10273,4421.58496094
10274,4318.46875
10275,6929.87841797
10276,3533.99462891
10277,6733.40576172
10278,4665.02783203
10279,5650.47753906
10280,6130.01660156
10281,4349.73974609
10282,3079.6484375
10283,5555.95556641
10284,5548.34033203
10285,4533.46289062
10286,5330.34619141
10287,4856.16943359
10288,3211.3671875
10289,4245.50341797
10290,7141.89990234
10291,7945.93359375
10292,6620.44970703
10293,7026.41992188
10294,3204.56420898
10295,5341.88476562
10296,2181.7890625
10297,7764.73095703
10298,8104.38867188
10299,9488.34179688
10300,5615.22119141
10301,2928.27758789
10302,4582.97705078
10303,5558.46289062
10304,7594.38671875
10305,4181.98876953
10306,5133.44091797
10307,4486.2890625
10308,5345.04003906
10309,2444.82885742
10310,7187.38427734
10311,4019.93505859
10312,7082.53613281
10313,5857.7890625
10314,3640.50708008
10315,8252.98828125
10316,5863.25585938
10317,4589.50488281
10318,3568.34790039
10319,7253.3671875
10320,10383.3808594
10321,5670.84912109
10322,5346.75830078
10323,8497.61914062
10324,7476.66699219
10325,5402.54589844
10326,6102.52148438
10327,2151.71435547
10328,2687.61401367
10329,4627.56445312
10330,5611.45166016
10331,8103.02783203
10332,7605.14355469
10333,3672.70605469
10334,7520.61035156
10335,7489.57177734
10336,5195.27197266
10337,2863.60620117
10338,9399.29589844
10339,3517.41333008
10340,3978.09594727
10341,7392.28515625
10342,3947.78588867
10343,5303.03710938
10344,2854.69238281
10345,5384.82714844
10346,5018.38769531
10347,5626.66259766
10348,7902.18066406
10349,6764.05859375
10350,5534.56542969
10351,3400.6340332
10352,7006.13574219
10353,12658.4570312
10354,5307.11083984
10355,2949.2565918
10356,6446.97998047
10357,5760.23925781
10358,6952.66015625
10359,9014.46777344
10360,2133.39892578
10361,7370.47363281
10362,4635.00830078
10363,5460.61767578
10364,6753.22216797
10365,2599.6484375
10366,4391.91601562
10367,4754.62988281
10368,7312.11132812
10369,7075.83105469
10370,4102.34277344
10371,4127.72021484
10372,6964.02929688
10373,5734.07421875
10374,5332.95507812
10375,5628.00439453
10376,3941.43041992
10377,5910.85058594
10378,4309.55908203
10379,3032.94067383
10380,5137.09960938
10381,5921.34619141
10382,6173.30175781
10383,6850.35986328
10384,7894.30078125
10385,3793.50610352
10386,7934.59619141
10387,3114.24438477
10388,3355.75
10389,7824.83984375
10390,6376.17529297
10391,7247.01171875
10392,9745.27734375
10393,6422.10546875
10394,4730.79785156
10395,6753.40234375
10396,7007.40576172
10397,3826.44091797
10398,2542.97460938
10399,5029.50537109
10400,4429.62255859
10401,4680.20898438
10402,2955.06665039
10403,5491.28320312
10404,6257.87792969
10405,5580.59423828
10406,5472.76708984
10407,2758.20141602
10408,6465.31835938
10409,6620.92285156
10410,3195.47631836
10411,5322.75048828
10412,3172.10473633
10413,5544.7109375
10414,3206.66503906
10415,4382.3203125
10416,4414.79052734
10417,6988.85595703
10418,5874.79931641
10419,5930.23730469
10420,14219.0986328
10421,3833.87231445
10422,4924.94824219
10423,10555.9980469
10424,4915.94140625
10425,8010.30908203
10426,6092.54736328
10427,5161.63427734
10428,6515.05908203
10429,4179.71191406
10430,4846.37744141
10431,7424.75439453
10432,4970.41943359
10433,2979.99047852
10434,3529.71240234
10435,6871.35302734
10436,8948.47265625
10437,5857.95068359
10438,6037.49755859
10439,4049.76416016
10440,2363.93408203
10441,1838.68383789
10442,3343.70947266
10443,5113.375
10444,6792.48632812
10445,5057.49951172
10446,4448.46923828
10447,8199.97167969
10448,7509.51416016
10449,7154.171875
10450,4909.12792969
10451,7395.82568359
10452,8860.30957031
10453,3452.9465332
10454,5217.75439453
10455,5089.04101562
10456,6404.74414062
10457,3071.50952148
10458,5028.17138672
10459,4320.4296875
10460,8636.55761719
10461,5559.51220703
10462,7117.43212891
10463,6751.14208984
10464,4493.99804688
10465,7685.50927734
10466,17757.1582031
10467,8507.14746094
10468,3988.91821289
10469,3146.29492188
10470,6041.28808594
10471,7399.30371094
10472,4133.32714844
10473,9497.07910156
10474,15667.5175781
10475,4140.01513672
10476,2742.69360352
10477,9705.76171875
10478,3220.09814453
10479,5677.37646484
10480,3221.44677734
10481,5854.31445312
10482,3776.79907227
10483,6344.58056641
10484,5308.66503906
10485,5291.57275391
10486,9418.94140625
10487,5473.86328125
10488,5468.91113281
10489,6543.07666016
10490,4937.66699219
10491,6357.57421875
10492,8678.71289062
10493,4734.16992188
10494,5681.23339844
10495,4066.97167969
10496,3480.08618164
10497,5264.31152344
10498,4491.92382812
10499,4740.20654297
10500,7882.30029297
10501,7650.18457031
10502,6863.99023438
10503,4096.52783203
10504,3961.09033203
10505,4107.36230469
10506,4721.06103516
10507,6490.75732422
10508,2888.93994141
10509,6264.11865234
10510,5379.98046875
10511,7692.77001953
10512,5442.796875
10513,4270.89013672
10514,3127.33496094
10515,2626.83325195
10516,8263.47949219
10517,5241.67871094
10518,5926.86132812
10519,11988.3798828
10520,7278.85009766
10521,4573.44824219
10522,5281.04394531
10523,2522.31347656
10524,4244.65771484
10525,3926.27026367
10526,3527.61181641
10527,8463.28320312
10528,4748.78271484
10529,8528.55566406
10530,9614.80566406
10531,5693.22753906
10532,5712.77783203
10533,4622.06347656
10534,5000.81738281
10535,4575.08007812
10536,10159.0234375
10537,5696.66064453
10538,6435.13525391
10539,3046.57592773
10540,5547.609375
10541,5190.2890625
10542,7238.09375
10543,6354.9375
10544,4958.25927734
10545,6336.14404297
10546,5066.04492188
10547,8474.29296875
10548,6895.13916016
10549,6395.94140625
10550,8441.59765625
10551,6972.36376953
10552,8154.85058594
10553,3461.92773438
10554,5273.6640625
10555,4401.10009766
10556,8646.47363281
10557,6632.73046875
10558,6559.05419922
10559,6196.70458984
10560,7928.95996094
10561,4654.78271484
10562,6708.08496094
10563,6295.52880859
10564,3020.97119141
10565,11485.0107422
10566,15695.7255859
10567,6838.87646484
10568,5917.61474609
10569,6430.60107422
10570,7720.76123047
10571,7679.47119141
10572,2783.59155273
10573,4231.51416016
10574,5368.07275391
10575,7528.00195312
10576,2520.72216797
10577,4549.83007812
10578,5097.62548828
10579,4040.01367188
10580,4553.90722656
10581,3070.67749023
10582,2895.65869141
10583,7175.14453125
10584,3678.49853516
10585,4565.34130859
10586,5126.79589844
10587,4648.47265625
10588,9063.62597656
10589,10992.7470703
10590,4728.12695312
10591,6912.20019531
10592,6166.78710938
10593,9945.89746094
10594,5093.54296875
10595,2920.10400391
10596,4638.55126953
10597,10880.1484375
10598,3895.65576172
10599,6808.83251953
10600,2101.52319336
10601,3481.0324707
10602,5740.09912109
10603,5757.99804688
10604,4802.89257812
10605,8811.23730469
10606,8404.9140625
10607,7243.54248047
10608,4060.73413086
10609,10296.8212891
10610,2015.34777832
10611,3661.7878418
10612,6342.02685547
10613,4455.10205078
10614,10485.3769531
10615,2675.26318359
10616,4649.09375
10617,5822.27197266
10618,7225.09863281
10619,9239.92480469
10620,4572.80712891
10621,2874.02539062
10622,7449.25488281
10623,10314.8193359
10624,4593.91064453
10625,4726.49462891
10626,8461.515625
10627,5867.44628906
10628,4367.95117188
10629,3702.62792969
10630,7435.97314453
10631,4514.58300781
10632,12997.9423828
10633,7428.69970703
10634,12917.8349609
10635,6912.33837891
10636,4283.86962891
10637,2104.65551758
10638,5916.16992188
10639,5399.49072266
10640,5034.24267578
10641,8541.734375
10642,5341.66552734
10643,2530.56884766
10644,6499.29345703
10645,3253.51367188
10646,7800.45068359
10647,6771.43066406
10648,6497.97949219
10649,7972.23779297
10650,4359.03955078
10651,7191.18359375
10652,6998.70898438
10653,5610.67041016
10654,6285.40722656
10655,3559.42041016
10656,7904.62304688
10657,5747.24316406
10658,3440.14404297
10659,4569.79394531
10660,7515.51171875
10661,5452.90917969
10662,3711.39428711
10663,5192.23535156
10664,5269.62646484
10665,4943.80322266
10666,5042.84082031
10667,9930.58886719
10668,4549.14404297
10669,3547.7421875
10670,5661.18603516
10671,5235.68212891
10672,3078.30029297
10673,4819.86914062
10674,8057.15771484
10675,6556.52099609
10676,10581.5605469
10677,8163.44238281
10678,7021.70361328
10679,6455.02197266
10680,4249.32861328
10681,9994.58496094
10682,7904.32910156
10683,6360.23681641
10684,5047.06054688
10685,5696.92626953
10686,4350.78564453
10687,2275.96801758
10688,10731.1669922
10689,6286.03076172
10690,5864.91113281
10691,4486.06201172
10692,1345.33312988
10693,7768.05712891
10694,5931.85546875
10695,4166.10595703
10696,3741.97045898
10697,5526.73681641
10698,5041.10449219
10699,3889.17651367
10700,8715.25195312
10701,4096.31298828
10702,3931.68969727
10703,3287.13842773
10704,2647.17456055
